input,target
8.24,54.375672612651364
-5.62,38.476718210127636
19.55,46.89899684621694
-13.32,-3.2608402984113094
-17.61,48.972009970474026
-16.51,35.18259501069455
-8.91,11.49358126801838
-11.19,48.11534295705039
19.56,32.46119960683919
-3.26,20.642991104700428
-13.43,-14.706268163663893
11.14,-10.342456048473124
-5.87,32.806622678389544
-12.37,27.39088521211164
8.76,46.30497392919187
6.23,16.878612780120637
-4.35,52.5591036155327
14.08,52.01017566908535
1.29,48.33546945828522
16.17,-3.976052213924156
5.03,-4.234518159803207
15.59,21.069541194152716
1.09,47.132120890709366
-12.2,24.575993108223273
24.49,3.1285463554160984
-5.46,42.90611363036752
-1.99,-7.709107520907368
-7.0,-0.7080912609230677
-2.03,-2.090375105122579
2.43,44.747742922954075
2.02,51.10419234144013
6.61,46.40135260076033
17.92,-7.44130848799486
-1.2,-10.327192122000403
-12.33,22.072359109503804
-11.82,42.888850208517106
-6.66,5.337204427542268
-16.74,32.68954562965266
8.25,42.06942841229988
-4.98,49.77436353189668
-3.11,24.086584347688156
-0.02,11.61004066585334
-13.97,-13.134833494091017
-8.61,-2.8909853746295235
6.75,30.08634425030884
6.19,19.821959650487987
-4.43,49.311970891184075
18.11,1.054222831284897
-13.06,1.9183342149682536
-3.45,36.93801613760709
-2.31,-2.53966098081386
-27.93,16.174123074731604
19.38,33.24045158413429
3.66,7.837330126036229
-10.45,42.672297575999124
20.51,45.62752208916126
5.86,3.9546611270226033
4.3,-8.173061070858374
-6.07,25.36301206109024
1.06,54.30684221152208
-15.26,1.0495147563255536
7.95,44.9095102063574
-3.74,45.68148216506128
1.34,52.731278521707246
12.02,-5.257484414529689
2.85,31.258079376447604
2.62,36.38698009356108
2.76,20.6381707024642
-7.33,-8.257934289458591
8.36,46.58778049311044
15.43,32.02912876126122
7.59,54.21344095700465
8.85,37.06127753181569
-8.77,6.5960142128329675
-8.68,-1.4031615494647443
-14.41,-13.661846596002015
12.32,7.891483688982985
-2.54,5.448334971314565
14.0,40.42352434869355
-7.82,-7.0923917349531
-4.38,43.30059812173593
0.95,43.0091728960759
9.21,29.030480126673083
0.61,43.56245753306469
2.11,36.47259380386167
0.17,21.13006164654338
1.77,50.14684642003539
-11.16,47.10863188283872
0.81,46.40075881828935
-1.87,-19.57493126401479
-0.57,5.351222513613939
4.92,-7.715046963204727
-6.81,4.915134491712054
-0.85,2.5959476432210717
-2.97,8.642069216990068
4.17,-0.5825782120325362
7.85,46.98975823583053
-9.55,27.439298632060943
5.86,5.854661127022603
20.66,53.6983601707644
-14.71,-1.7312480711540297
-8.3,-14.836240929566944
-8.81,1.6382968543403922
-2.79,9.035999248619104
16.23,3.6012780545746756
0.13,20.17384134990069
-6.95,10.396173091027768
6.22,19.124130196478312
-6.0,36.30217269506724
11.23,-12.515760943463027
3.05,17.479671588089335
13.89,50.23308799312732
-6.61,7.388647399239662
30.31,4.686661623813766
8.25,49.369428412299875
6.55,33.80163556236974
-0.51,3.9905939700713224
-7.26,-6.905925607889977
-8.68,-0.8231615494647443
-1.36,-8.044870374277147
-7.97,-6.044961160422201
2.83,28.74053708469745
-8.26,-11.420370292556603
6.21,12.429840198211476
9.56,15.508285036961636
-7.06,1.4791529943142554
11.93,4.164447810035889
-2.38,-1.1372869984865626
11.55,-8.931188971134173
4.38,-8.100598121735931
11.22,-6.875123242500745
-9.97,35.63754246064398
-1.07,-6.194615380377789
14.51,47.65462339324286
-6.18,27.721570111420483
-20.37,-12.651344097306966
-19.43,4.203942197423043
-25.06,24.186651445566245
-21.14,0.6928425357841137
-4.12,52.78307979514682
12.79,30.14398762872547
-4.42,52.20551922720277
3.24,9.653417890774184
-1.1,-4.1518244818737795
0.09,34.211295750539335
-1.68,-14.468317667041317
-1.74,-15.16443495448438
4.61,-11.410266195277607
-11.76,47.12428859220037
10.1,3.555345208767096
9.2,24.40814238005755
-1.95,-8.513271307618012
8.05,55.10591998642218
-7.01,3.092974280033396
-5.37,56.279368347116716
1.56,55.528222467013975
-1.9,-7.092152674466142
-4.49,52.818886220492324
-6.72,5.356810387138596
-5.57,35.06450530750163
9.39,21.920513990191626
-19.43,5.723942197423043
3.52,1.7520507643934469
-2.36,-4.09452835599037
7.28,43.762243546493885
5.15,-6.295882564795486
-27.83,5.589375532669867
5.85,9.427197455884281
3.24,17.493417890774182
0.22,31.956003503966514
-4.69,41.93235600606381
8.53,52.08214025277265
-4.13,52.56210689644536
18.35,5.639408837166819
5.64,4.957706471781663
21.38,40.53115953519051
-7.86,-14.189447635540594
-17.56,50.12171313474706
7.15,47.13926831702304
8.53,45.34214025277265
0.35,35.71838312739126
-15.39,10.934706575400526
-4.48,50.0801289883678
6.18,13.018429888579515
-1.84,-11.221481382649667
-1.16,-10.26249481753889
-1.75,-1.4815713796550778
-9.34,18.617368485000995
-5.33,39.86555854072388
-14.27,-8.24131494108603
17.68,-9.037606094304497
-4.75,35.208430063749034
4.78,-8.030314989607247
-10.22,34.017581879829045
7.95,53.24951020635741
-18.73,18.827774972327965
9.21,19.210480126673083
-0.35,12.011616872608736
21.11,36.0598406823496
-13.07,3.0504724833657417
0.76,42.03210407587182
3.67,7.68316429046485
12.33,16.577640890496195
-4.23,46.83962094454638
0.86,38.95419816830595
-21.42,13.13174028762773
-8.3,-10.546240929566943
4.52,-0.9172827192912187
11.04,-12.729906880051063
-2.82,16.169622091379857
20.56,55.55308520256773
17.6,-14.169757186502782
-0.61,4.3075424669353195
-24.14,49.324571060991005
-17.78,50.24810975123114
-7.78,-11.406570510153108
11.16,-8.57863188283872
3.1,19.298210204215362
-20.94,-12.333821606585584
-2.29,1.9739174199777896
16.13,4.706610632258017
-3.75,44.332620221641484
-7.5,-5.5989992916295375
20.55,45.78402861606285
0.53,34.60876690674783
-4.79,48.978188176288974
3.5,4.9511115554665945
0.17,27.67006164654338
-4.29,45.42942221934895
12.08,13.903675684769276
11.16,-5.788631882838719
8.41,41.50558304441675
-1.03,-6.247619170252401
11.47,-8.261434171706817
-0.5,-2.4424789274281924
4.67,-5.812602511459136
10.34,0.5727120746150369
8.09,54.284439890018724
17.9,-7.081291905675398
4.51,-4.53746951506519
-16.84,46.56101879054481
-11.6,49.776272146545615
13.5,53.57542500982444
-3.31,25.81217942134866
3.87,-7.403300543906637
-8.51,-5.749028682210115
10.01,6.352273192045382
-3.85,45.9440666804876
14.58,41.88801033314613
-5.32,44.090934524693026
11.18,-8.81277266562759
6.74,35.623295543111674
-7.22,-0.023098197546006283
10.99,-15.2395261428288
-9.02,5.868652446950127
-8.22,-3.439673040438346
7.22,46.533098197546
-6.25,23.251966104700486
-5.94,35.89289493298438
-3.44,29.486948528674812
-10.0,39.23264388212578
10.45,-7.642297575999123
6.09,7.414429539736371
-0.69,-5.894384057770022
-1.08,-6.529713109990898
4.5,-10.814668588785459
17.65,-11.692281403302093
8.71,41.581217076550104
-5.08,44.012251581947574
7.77,50.95250624958832
-1.19,-8.415253501099583
-1.99,-12.059107520907368
18.66,2.76310492210599
-4.19,53.712204858275555
-4.79,51.98818817628897
-19.52,-12.270687125458988
-14.02,-12.42088598781573
4.51,-7.90746951506519
-6.95,-0.003826908972232035
5.15,-4.725882564795485
-11.15,45.267050805639144
-7.67,-9.105253507254373
6.75,33.45634425030884
14.61,46.23359058285857
5.92,8.0547664203647
11.98,4.123082387899348
17.05,-5.045427127423892
10.4,-7.89870730711244
-9.18,10.568602236889326
-1.05,-5.656408380617518
6.3,19.912823964772663
-4.15,47.73250288280112
4.52,-6.3472827192912185
-15.79,28.959314716252642
-8.29,-8.226432873880261
5.29,-16.941969145035483
-22.37,30.930534308358247
-11.08,52.16136710919772
-0.18,13.609598010512363
